"(0.0, 'ID_big_road1_0')"
"(0.0, 'ID_big_road1_13')"
"(0.0, 'ID_big_road1_14')"
"(0.0, 'ID_big_road1_18')"
"(0.0, 'ID_big_road1_20')"
"(0.0, 'ID_big_road1_21')"
"(0.0, 'ID_big_road1_25')"
"(0.0, 'ID_big_road1_26')"
"(0.0, 'ID_big_road1_27')"
"(0.0, 'ID_big_road1_29')"
"(0.0, 'ID_big_road1_32')"
"(0.0, 'ID_big_road1_34')"
"(0.0, 'ID_big_road1_38')"
"(0.0, 'ID_big_road1_42')"
"(0.0, 'ID_big_road1_43')"
"(0.0, 'ID_big_road1_46')"
"(0.0, 'ID_big_road1_47')"
"(0.0, 'ID_big_road2_16')"
"(0.0, 'ID_big_road2_17')"
"(0.0, 'ID_big_road2_2')"
"(0.0, 'ID_big_road2_21')"
"(0.0, 'ID_big_road2_23')"
"(0.0, 'ID_big_road2_31')"
"(0.0, 'ID_big_road2_33')"
"(0.0, 'ID_big_road2_35')"
"(0.0, 'ID_big_road2_39')"
"(0.0, 'ID_big_road2_4')"
"(0.0, 'ID_big_road2_40')"
"(0.0, 'ID_big_road2_42')"
"(0.0, 'ID_big_road2_43')"
"(0.0, 'ID_big_road2_44')"
"(0.0, 'ID_big_road2_55')"
"(0.0, 'ID_big_road2_6')"
"(0.0, 'ID_big_road2_7')"
"(0.0, 'ID_bus_terminal_1')"
"(0.0, 'ID_bus_terminal_10')"
"(0.0, 'ID_bus_terminal_11')"
"(0.0, 'ID_bus_terminal_9')"
"(0.0, 'ID_metro_10')"
"(0.0, 'ID_metro_100')"
"(0.0, 'ID_metro_105')"
"(0.0, 'ID_metro_106')"
"(0.0, 'ID_metro_108')"
"(0.0, 'ID_metro_112')"
"(0.0, 'ID_metro_113')"
"(0.0, 'ID_metro_118')"
"(0.0, 'ID_metro_119')"
"(0.0, 'ID_metro_12')"
"(0.0, 'ID_metro_122')"
"(0.0, 'ID_metro_125')"
"(0.0, 'ID_metro_126')"
"(0.0, 'ID_metro_127')"
"(0.0, 'ID_metro_129')"
"(0.0, 'ID_metro_13')"
"(0.0, 'ID_metro_132')"
"(0.0, 'ID_metro_134')"
"(0.0, 'ID_metro_135')"
"(0.0, 'ID_metro_14')"
"(0.0, 'ID_metro_141')"
"(0.0, 'ID_metro_143')"
"(0.0, 'ID_metro_145')"
"(0.0, 'ID_metro_146')"
"(0.0, 'ID_metro_147')"
"(0.0, 'ID_metro_151')"
"(0.0, 'ID_metro_152')"
"(0.0, 'ID_metro_155')"
"(0.0, 'ID_metro_160')"
"(0.0, 'ID_metro_161')"
"(0.0, 'ID_metro_163')"
"(0.0, 'ID_metro_167')"
"(0.0, 'ID_metro_170')"
"(0.0, 'ID_metro_173')"
"(0.0, 'ID_metro_174')"
"(0.0, 'ID_metro_177')"
"(0.0, 'ID_metro_178')"
"(0.0, 'ID_metro_18')"
"(0.0, 'ID_metro_180')"
"(0.0, 'ID_metro_181')"
"(0.0, 'ID_metro_182')"
"(0.0, 'ID_metro_183')"
"(0.0, 'ID_metro_186')"
"(0.0, 'ID_metro_188')"
"(0.0, 'ID_metro_189')"
"(0.0, 'ID_metro_19')"
"(0.0, 'ID_metro_190')"
"(0.0, 'ID_metro_193')"
"(0.0, 'ID_metro_195')"
"(0.0, 'ID_metro_199')"
"(0.0, 'ID_metro_2')"
"(0.0, 'ID_metro_202')"
"(0.0, 'ID_metro_204')"
"(0.0, 'ID_metro_208')"
"(0.0, 'ID_metro_210')"
"(0.0, 'ID_metro_217')"
"(0.0, 'ID_metro_22')"
"(0.0, 'ID_metro_221')"
"(0.0, 'ID_metro_23')"
"(0.0, 'ID_metro_27')"
"(0.0, 'ID_metro_28')"
"(0.0, 'ID_metro_3')"
"(0.0, 'ID_metro_31')"
"(0.0, 'ID_metro_38')"
"(0.0, 'ID_metro_4')"
"(0.0, 'ID_metro_43')"
"(0.0, 'ID_metro_45')"
"(0.0, 'ID_metro_47')"
"(0.0, 'ID_metro_48')"
"(0.0, 'ID_metro_5')"
"(0.0, 'ID_metro_50')"
"(0.0, 'ID_metro_51')"
"(0.0, 'ID_metro_53')"
"(0.0, 'ID_metro_56')"
"(0.0, 'ID_metro_58')"
"(0.0, 'ID_metro_59')"
"(0.0, 'ID_metro_60')"
"(0.0, 'ID_metro_62')"
"(0.0, 'ID_metro_66')"
"(0.0, 'ID_metro_77')"
"(0.0, 'ID_metro_8')"
"(0.0, 'ID_metro_81')"
"(0.0, 'ID_metro_85')"
"(0.0, 'ID_metro_86')"
"(0.0, 'ID_metro_88')"
"(0.0, 'ID_metro_9')"
"(0.0, 'ID_metro_91')"
"(0.0, 'ID_metro_92')"
"(0.0, 'ID_metro_93')"
"(0.0, 'ID_metro_95')"
"(0.0, 'ID_metro_97')"
"(0.0, 'ID_metro_98')"
"(0.0, 'ID_railroad_station_avto_0')"
"(0.0, 'ID_railroad_station_avto_101')"
"(0.0, 'ID_railroad_station_avto_106')"
"(0.0, 'ID_railroad_station_avto_108')"
"(0.0, 'ID_railroad_station_avto_110')"
"(0.0, 'ID_railroad_station_avto_111')"
"(0.0, 'ID_railroad_station_avto_114')"
"(0.0, 'ID_railroad_station_avto_116')"
"(0.0, 'ID_railroad_station_avto_117')"
"(0.0, 'ID_railroad_station_avto_118')"
"(0.0, 'ID_railroad_station_avto_12')"
"(0.0, 'ID_railroad_station_avto_122')"
"(0.0, 'ID_railroad_station_avto_123')"
"(0.0, 'ID_railroad_station_avto_125')"
"(0.0, 'ID_railroad_station_avto_126')"
"(0.0, 'ID_railroad_station_avto_127')"
"(0.0, 'ID_railroad_station_avto_13')"
"(0.0, 'ID_railroad_station_avto_130')"
"(0.0, 'ID_railroad_station_avto_131')"
"(0.0, 'ID_railroad_station_avto_15')"
"(0.0, 'ID_railroad_station_avto_17')"
"(0.0, 'ID_railroad_station_avto_2')"
"(0.0, 'ID_railroad_station_avto_20')"
"(0.0, 'ID_railroad_station_avto_26')"
"(0.0, 'ID_railroad_station_avto_29')"
"(0.0, 'ID_railroad_station_avto_30')"
"(0.0, 'ID_railroad_station_avto_34')"
"(0.0, 'ID_railroad_station_avto_4')"
"(0.0, 'ID_railroad_station_avto_43')"
"(0.0, 'ID_railroad_station_avto_44')"
"(0.0, 'ID_railroad_station_avto_47')"
"(0.0, 'ID_railroad_station_avto_48')"
"(0.0, 'ID_railroad_station_avto_5')"
"(0.0, 'ID_railroad_station_avto_51')"
"(0.0, 'ID_railroad_station_avto_53')"
"(0.0, 'ID_railroad_station_avto_55')"
"(0.0, 'ID_railroad_station_avto_59')"
"(0.0, 'ID_railroad_station_avto_6')"
"(0.0, 'ID_railroad_station_avto_60')"
"(0.0, 'ID_railroad_station_avto_61')"
"(0.0, 'ID_railroad_station_avto_62')"
"(0.0, 'ID_railroad_station_avto_64')"
"(0.0, 'ID_railroad_station_avto_65')"
"(0.0, 'ID_railroad_station_avto_67')"
"(0.0, 'ID_railroad_station_avto_69')"
"(0.0, 'ID_railroad_station_avto_7')"
"(0.0, 'ID_railroad_station_avto_71')"
"(0.0, 'ID_railroad_station_avto_80')"
"(0.0, 'ID_railroad_station_avto_82')"
"(0.0, 'ID_railroad_station_avto_83')"
"(0.0, 'ID_railroad_station_avto_84')"
"(0.0, 'ID_railroad_station_avto_85')"
"(0.0, 'ID_railroad_station_avto_87')"
"(0.0, 'ID_railroad_station_avto_9')"
"(0.0, 'ID_railroad_station_avto_93')"
"(0.0, 'ID_railroad_station_avto_95')"
"(0.0, 'ID_railroad_station_avto_97')"
"(0.0, 'ID_railroad_station_avto_99')"
"(0.0, 'ID_railroad_station_walk_-1')"
"(0.0, 'ID_railroad_station_walk_103')"
"(0.0, 'ID_railroad_station_walk_104')"
"(0.0, 'ID_railroad_station_walk_105')"
"(0.0, 'ID_railroad_station_walk_106')"
"(0.0, 'ID_railroad_station_walk_111')"
"(0.0, 'ID_railroad_station_walk_113')"
"(0.0, 'ID_railroad_station_walk_115')"
"(0.0, 'ID_railroad_station_walk_116')"
"(0.0, 'ID_railroad_station_walk_119')"
"(0.0, 'ID_railroad_station_walk_12')"
"(0.0, 'ID_railroad_station_walk_121')"
"(0.0, 'ID_railroad_station_walk_124')"
"(0.0, 'ID_railroad_station_walk_125')"
"(0.0, 'ID_railroad_station_walk_126')"
"(0.0, 'ID_railroad_station_walk_128')"
"(0.0, 'ID_railroad_station_walk_13')"
"(0.0, 'ID_railroad_station_walk_131')"
"(0.0, 'ID_railroad_station_walk_132')"
"(0.0, 'ID_railroad_station_walk_14')"
"(0.0, 'ID_railroad_station_walk_17')"
"(0.0, 'ID_railroad_station_walk_19')"
"(0.0, 'ID_railroad_station_walk_25')"
"(0.0, 'ID_railroad_station_walk_28')"
"(0.0, 'ID_railroad_station_walk_36')"
"(0.0, 'ID_railroad_station_walk_4')"
"(0.0, 'ID_railroad_station_walk_40')"
"(0.0, 'ID_railroad_station_walk_41')"
"(0.0, 'ID_railroad_station_walk_42')"
"(0.0, 'ID_railroad_station_walk_43')"
"(0.0, 'ID_railroad_station_walk_44')"
"(0.0, 'ID_railroad_station_walk_5')"
"(0.0, 'ID_railroad_station_walk_53')"
"(0.0, 'ID_railroad_station_walk_55')"
"(0.0, 'ID_railroad_station_walk_58')"
"(0.0, 'ID_railroad_station_walk_59')"
"(0.0, 'ID_railroad_station_walk_64')"
"(0.0, 'ID_railroad_station_walk_65')"
"(0.0, 'ID_railroad_station_walk_67')"
"(0.0, 'ID_railroad_station_walk_68')"
"(0.0, 'ID_railroad_station_walk_70')"
"(0.0, 'ID_railroad_station_walk_73')"
"(0.0, 'ID_railroad_station_walk_79')"
"(0.0, 'ID_railroad_station_walk_84')"
"(0.0, 'ID_railroad_station_walk_85')"
"(0.0, 'ID_railroad_station_walk_86')"
"(0.0, 'ID_railroad_station_walk_9')"
"(0.0, 'apartment_fund_sqm_2')"
"(0.0, 'bandwidth_sports_0')"
"(0.0, 'cafe_count_1000_price_high_1')"
"(0.0, 'cafe_count_1000_price_high_3')"
"(0.0, 'cafe_count_1000_price_high_5')"
"(0.0, 'cafe_count_1000_price_high_6')"
"(0.0, 'cafe_count_1000_price_high_7')"
"(0.0, 'cafe_count_500_price_high_1')"
"(0.0, 'cafe_count_500_price_high_3')"
"(0.0, 'child_on_acc_pre_school_0')"
"(0.0, 'childbirth_1')"
"(0.0, 'culture_objects_top_25_raion_2')"
"(0.0, 'ecology_0')"
"(0.0, 'ecology_1')"
"(0.0, 'employment_2')"
"(0.0, 'healthcare_centers_raion_6')"
"(0.0, 'invest_fixed_assets_2')"
"(0.0, 'invest_fixed_assets_4')"
"(0.0, 'invest_fixed_capital_per_cap_0')"
"(0.0, 'labor_force_0')"
"(0.0, 'labor_force_2')"
"(0.0, 'market_count_1000_4')"
"(0.0, 'market_count_1500_4')"
"(0.0, 'market_count_1500_6')"
"(0.0, 'market_count_2000_2')"
"(0.0, 'market_count_500_2')"
"(0.0, 'market_count_500_4')"
"(0.0, 'mosque_count_1000_1')"
"(0.0, 'mosque_count_2000_1')"
"(0.0, 'mosque_count_3000_2')"
"(0.0, 'mosque_count_500_1')"
"(0.0, 'nuclear_reactor_raion_1')"
"(0.0, 'old_house_share')"
"(0.0, 'pop_natural_increase_0')"
"(0.0, 'pop_natural_increase_3')"
"(0.0, 'provision_retail_space_sqm')"
"(0.0, 'quarter_1')"
"(0.0, 'quarter_2')"
"(0.0, 'quarter_3')"
"(0.0, 'railroad_1line_1')"
"(0.0, 'retail_trade_turnover_0')"
"(0.0, 'retail_trade_turnover_growth_4')"
"(0.0, 'school_education_centers_top_20_raion_2')"
"(0.0, 'sub_area_109')"
"(0.0, 'sub_area_110')"
"(0.0, 'sub_area_112')"
"(0.0, 'sub_area_113')"
"(0.0, 'sub_area_115')"
"(0.0, 'sub_area_116')"
"(0.0, 'sub_area_117')"
"(0.0, 'sub_area_121')"
"(0.0, 'sub_area_122')"
"(0.0, 'sub_area_123')"
"(0.0, 'sub_area_124')"
"(0.0, 'sub_area_127')"
"(0.0, 'sub_area_131')"
"(0.0, 'sub_area_135')"
"(0.0, 'sub_area_137')"
"(0.0, 'sub_area_142')"
"(0.0, 'sub_area_143')"
"(0.0, 'sub_area_15')"
"(0.0, 'sub_area_17')"
"(0.0, 'sub_area_18')"
"(0.0, 'sub_area_20')"
"(0.0, 'sub_area_24')"
"(0.0, 'sub_area_25')"
"(0.0, 'sub_area_26')"
"(0.0, 'sub_area_28')"
"(0.0, 'sub_area_3')"
"(0.0, 'sub_area_30')"
"(0.0, 'sub_area_33')"
"(0.0, 'sub_area_34')"
"(0.0, 'sub_area_35')"
"(0.0, 'sub_area_36')"
"(0.0, 'sub_area_38')"
"(0.0, 'sub_area_39')"
"(0.0, 'sub_area_4')"
"(0.0, 'sub_area_40')"
"(0.0, 'sub_area_45')"
"(0.0, 'sub_area_46')"
"(0.0, 'sub_area_5')"
"(0.0, 'sub_area_52')"
"(0.0, 'sub_area_54')"
"(0.0, 'sub_area_56')"
"(0.0, 'sub_area_58')"
"(0.0, 'sub_area_59')"
"(0.0, 'sub_area_61')"
"(0.0, 'sub_area_62')"
"(0.0, 'sub_area_63')"
"(0.0, 'sub_area_67')"
"(0.0, 'sub_area_68')"
"(0.0, 'sub_area_69')"
"(0.0, 'sub_area_73')"
"(0.0, 'sub_area_76')"
"(0.0, 'sub_area_8')"
"(0.0, 'sub_area_81')"
"(0.0, 'sub_area_83')"
"(0.0, 'sub_area_84')"
"(0.0, 'sub_area_89')"
"(0.0, 'sub_area_97')"
"(0.0, 'sub_area_98')"
"(0.0, 'sub_area_99')"
"(0.0, 'trc_count_500_3')"
"(0.0, 'trc_count_500_5')"
"(0.0, 'trc_count_500_7')"
"(0.0, 'trc_count_500_8')"
"(0.0, 'unemployment_1')"
"(0.0, 'water_pipes_share')"
"(2.0319497330723024e-05, 'market_count_1000_6')"
"(4.0678722815101764e-05, 'ID_railroad_station_avto_132')"
"(5.369110310993186e-05, 'ID_railroad_station_walk_83')"
"(6.408536973467882e-05, 'ID_railroad_station_avto_58')"
"(7.395924392450404e-05, 'sub_area_74')"
"(7.705521182277408e-05, 'ID_metro_149')"
"(9.873062718335213e-05, 'ID_big_road2_29')"
"(0.00010888937559494494, 'ID_railroad_station_walk_89')"
"(0.00011907339860472987, 'ID_big_road1_17')"
"(0.000130148068225866, 'ID_railroad_station_walk_54')"
"(0.00015102355598561878, 'ID_railroad_station_walk_92')"
"(0.00015436000181456855, 'ID_metro_25')"
"(0.00017864433853032047, 'ID_railroad_station_avto_98')"
"(0.0001866974309503444, 'ID_railroad_station_walk_26')"
"(0.0001869567546597395, 'market_count_1500_3')"
"(0.0001900733226265494, 'gdp_annual_growth_2')"
"(0.00019647166115843717, 'ID_metro_200')"
"(0.00020111767592112528, 'ID_metro_123')"
"(0.0002056788466007209, 'ID_big_road2_53')"
"(0.000211093147342023, 'ID_metro_184')"
"(0.00021161133572333846, 'ID_big_road1_36')"
"(0.00021313110792564594, 'ID_metro_63')"
"(0.00022604658452651805, 'ID_railroad_station_walk_100')"
"(0.00023009361428716346, 'ID_railroad_station_walk_56')"
"(0.00024790249800998865, 'ID_big_road1_16')"
"(0.0002581883246284278, 'market_count_1000_3')"
"(0.0002584168090977723, 'ID_big_road1_9')"
"(0.0003067792998356911, 'salary_4')"
"(0.00031079214183327153, 'ID_metro_214')"
"(0.0003280232226616775, 'ID_railroad_station_walk_16')"
"(0.00034385754535737334, 'ID_railroad_station_walk_127')"
"(0.000345277808351252, 'ID_railroad_station_walk_107')"
"(0.00036264785854212, 'ID_railroad_station_walk_27')"
"(0.00036723735221300124, 'ID_railroad_station_walk_31')"
"(0.0003686260507318462, 'ID_metro_138')"
"(0.000414358633809897, 'ID_railroad_station_walk_45')"
"(0.0004331568455673285, 'ID_metro_142')"
"(0.00043561390878443795, 'ID_railroad_station_avto_90')"
"(0.00044644634065704736, 'sub_area_119')"
"(0.0004598902523818005, 'seats_theather_rfmin_per_100000_cap_3')"
"(0.0004839700314147599, 'ID_railroad_station_avto_96')"
"(0.00048584244636429297, 'sub_area_140')"
"(0.00048753106905841115, 'ID_metro_220')"
"(0.0004977972484878634, 'ID_railroad_station_walk_11')"
"(0.0004999345062692839, 'ID_big_road1_35')"
"(0.0005111729998015235, 'sub_area_88')"
"(0.0005130875291039505, 'mosque_count_500_0')"
"(0.0005219972070900081, 'ID_big_road2_46')"
"(0.0005287991923144109, 'sub_area_138')"
"(0.0005356930653845904, 'ID_big_road1_39')"
"(0.0005371012461781177, 'load_of_teachers_school_per_teacher_4')"
"(0.0005530324989193591, 'ID_railroad_station_avto_41')"
"(0.0005730053347403619, 'sub_area_55')"
"(0.0005758682688286054, 'ID_railroad_station_avto_45')"
"(0.0005854682739554473, 'ID_railroad_station_avto_63')"
"(0.0005891110543811973, 'salary_growth_3')"
"(0.0005897659856846094, 'ID_big_road1_40')"
"(0.0006030948651452039, 'sub_area_64')"
"(0.0006294385201868202, 'ID_metro_133')"
"(0.0006365371471008796, 'sub_area_133')"
"(0.0006469345139659133, 'ID_railroad_station_avto_128')"
"(0.0006586606271641315, 'ID_railroad_station_avto_19')"
"(0.0006727724296426985, 'ID_bus_terminal_6')"
"(0.000695314433440064, 'ID_big_road1_30')"
"(0.0006991982123323304, 'market_count_1000_5')"
"(0.0007047118847098854, 'ID_big_road1_11')"
"(0.0007072884620895614, 'ID_metro_162')"
"(0.0007097560055184804, 'ID_metro_57')"
"(0.0007102293485101718, 'ID_railroad_station_walk_60')"
"(0.0007322635584474657, 'sub_area_70')"
"(0.0007477551591759113, 'sub_area_7')"
"(0.000762149291437586, 'ID_railroad_station_walk_96')"
"(0.0007624787994486848, 'sub_area_0')"
"(0.000764799646864045, 'ID_metro_111')"
"(0.0007695247653827231, 'sub_area_126')"
"(0.0007796925647463038, 'healthcare_centers_raion_4')"
"(0.000794110750915511, 'sub_area_75')"
"(0.0007981911354904003, 'sub_area_132')"
"(0.0007988761650024045, 'ID_metro_203')"
"(0.000805774427534045, 'ID_metro_83')"
"(0.0008140552868198814, 'ID_big_road2_11')"
"(0.0008218810776494667, 'ID_metro_140')"
"(0.0008255637276335381, 'ID_big_road1_41')"
"(0.00082724363972142, 'ID_railroad_station_walk_80')"
"(0.000833108359514112, 'ID_railroad_station_avto_14')"
"(0.0008386301125755669, 'ID_railroad_station_avto_77')"
"(0.0008544721809990996, 'ID_railroad_station_avto_23')"
"(0.000872949706129722, 'ID_metro_222')"
"(0.0008767818403678795, 'cafe_count_500_price_high_2')"
"(0.0008803013703133633, 'sub_area_93')"
"(0.0008842942190139258, 'ID_metro_110')"
"(0.0008856395252088145, 'ID_metro_69')"
"(0.000886460618548357, 'ID_metro_153')"
"(0.0008971490687772476, 'ID_big_road2_22')"
"(0.000909175749316482, 'culture_objects_top_25_raion_5')"
"(0.0009180375197623825, 'ID_metro_96')"
"(0.000918492231794632, 'ID_big_road2_24')"
"(0.000919949467312442, 'ID_railroad_station_avto_31')"
"(0.0009208436131866726, 'ID_big_road2_34')"
"(0.001008076275126113, 'ID_railroad_station_avto_66')"
"(0.0010102360895247742, 'sub_area_49')"
"(0.001014143457013228, 'sub_area_92')"
"(0.0010167019757840734, 'sub_area_14')"
"(0.0010169606346248639, 'trc_count_500_4')"
"(0.0010322549821479843, 'ID_metro_130')"
"(0.0010355770649141949, 'ID_metro_72')"
"(0.0010360774441475762, 'salary_growth_4')"
"(0.0010363229964296394, 'ID_metro_29')"
"(0.0010415601603834812, 'ID_metro_6')"
"(0.0010473210657047094, 'ID_metro_156')"
"(0.0010566563657041783, 'ID_metro_15')"
"(0.0010598412645475008, 'ID_railroad_station_walk_18')"
"(0.0010749936587186593, 'ID_metro_131')"
"(0.0010885376209026631, 'ID_metro_206')"
"(0.001093338672584876, 'sub_area_1')"
"(0.0010951605107634155, 'ID_metro_75')"
"(0.0011199122896028424, 'ID_railroad_station_walk_88')"
"(0.0011231941854414895, 'ID_railroad_station_walk_57')"
"(0.0011382147308753865, 'ID_metro_136')"
"(0.0011423523662559276, 'ID_metro_94')"
"(0.0011459648832288227, 'ID_metro_117')"
"(0.001163934133893596, 'market_count_1500_7')"
"(0.0011951886785717125, 'ID_metro_1')"
"(0.0012241138514066385, 'sub_area_136')"
"(0.0012284617040860812, 'ID_metro_20')"
"(0.0012363011682576808, 'ID_railroad_station_avto_75')"
"(0.0012449835349992444, 'ID_railroad_station_walk_20')"
"(0.0012552930876046364, 'ID_metro_115')"
"(0.0012571020090563767, 'ID_big_road1_24')"
"(0.001261309938372257, 'healthcare_centers_raion_5')"
"(0.0012816524425425246, 'ID_metro_104')"
"(0.001327158799240502, 'cafe_count_500_price_high_0')"
"(0.001340104104518014, 'provision_nurse_0')"
"(0.0013458268094979076, 'ID_big_road2_28')"
"(0.0013527936070798496, 'sub_area_91')"
"(0.001364376790202515, 'ID_metro_175')"
"(0.001366787803952274, 'sub_area_128')"
"(0.001367369321086942, 'ID_metro_215')"
"(0.0013692720803466507, 'ID_metro_219')"
"(0.001384752069228945, 'ID_railroad_station_avto_50')"
"(0.0013858569477007698, 'ID_metro_158')"
"(0.0013889362212238243, 'ID_big_road1_5')"
"(0.001395817047483705, 'oil_chemistry_raion_1')"
"(0.001396072005834803, 'ID_railroad_station_walk_8')"
"(0.0014075972760281275, 'sub_area_82')"
"(0.0014134462769870293, 'ID_big_road1_45')"
"(0.0014189807557452028, 'ID_metro_201')"
"(0.0014271346874175084, 'ID_metro_37')"
"(0.0014273041031158673, 'ID_metro_139')"
"(0.0014404297138121969, 'ID_metro_176')"
"(0.0014647665014144717, 'ID_railroad_station_avto_36')"
"(0.0015007034236589334, 'ID_metro_87')"
"(0.0015050834757501796, 'sub_area_9')"
"(0.0015079795992112288, 'ID_metro_80')"
"(0.0015155750000599433, 'ID_big_road2_47')"
"(0.0015190246257283935, 'ID_metro_192')"
"(0.0015208615329638242, 'ID_metro_52')"
"(0.0015243938237488042, 'sub_area_53')"
"(0.0015250277250165034, 'ID_railroad_station_avto_100')"
"(0.0015403204322812503, 'sub_area_129')"
"(0.0015445594670051577, 'sub_area_78')"
"(0.0015495947335633087, 'labor_force_3')"
"(0.001563140802446128, 'sub_area_50')"
"(0.0015761940447434064, 'railroad_terminal_raion_0')"
"(0.0015829583217294996, 'provision_nurse_3')"
"(0.001595615646246884, 'load_on_doctors_0')"
"(0.001611547726314777, 'ID_metro_185')"
"(0.0016141332972359201, 'sub_area_130')"
"(0.0016158216095398803, 'ID_metro_33')"
"(0.0016214385793384967, 'ID_railroad_station_avto_70')"
"(0.0016245387232824982, 'ID_big_road2_49')"
"(0.001631909398033926, 'ID_railroad_station_avto_16')"
"(0.0016614564442976043, 'sub_area_90')"
"(0.0016666200053105928, 'ID_railroad_station_walk_2')"
"(0.001699170861327648, 'ID_big_road2_45')"
"(0.0017027648370879778, 'leisure_count_500')"
"(0.0017028901630766757, 'ID_big_road1_33')"
"(0.0017056532566348537, 'ID_metro_24')"
"(0.0017078036166477961, 'sub_area_12')"
"(0.0017169727356283193, 'ID_railroad_station_avto_92')"
"(0.0017492453207428316, 'sub_area_108')"
"(0.0017500784361645927, 'students_state_oneshift_4')"
"(0.0017692098697310588, 'retail_trade_turnover_growth_0')"
"(0.0017711372198074837, 'ID_metro_128')"
"(0.0017715712537094142, 'ID_railroad_station_avto_46')"
